CustomerId,Surname,CreditScore,CreditScoreTerms,Geography,Gender,Age,Age Group,Tenure,Customer_with_Bank,Balance,Balance_Avaliable,NumOfProducts,Service_Use_bank,HasCrCard,IsActiveMember,EstimatedSalary,Salary_Customer,Exited
15809263,Y?,729,Good,Germany,Male,29,Adult,5,New,109676.52,Good,1,Low,1,1,25548.47,Low,0
15640866,Peng,718,Good,France,Female,29,Adult,3,New,0,Zero Amount,1,Low,0,1,134462.29,Excelent,0
15775663,Otitodilichukwu,712,Good,Germany,Male,53,Senior,6,old,134729.99,Good,2,Average,1,1,132702.64,Excelent,0
15631800,Pagnotto,474,Not Good,France,Male,37,Adult,3,New,98431.37,Average Amount,1,Low,0,0,75698.44,Good,0
15654292,Vessels,565,Good,Germany,Male,33,Adult,8,old,130368.31,Good,2,Average,1,0,105642.43,Good,0
15648320,Heller,658,Good,France,Female,31,Adult,7,old,123974.96,Good,1,Low,1,0,102153.75,Good,0
15726747,Donaldson,714,Good,France,Male,63,Senior,4,New,138082.16,Good,1,Low,0,1,166677.54,Excelent,0
15694510,Ifeanyichukwu,725,Good,France,Male,45,Adult,1,New,129855.32,Good,1,Low,0,0,24218.65,Low,0
15572291,Kao,825,Excelent,France,Male,40,Adult,6,old,132308.22,Good,1,Low,0,0,117122.5,Good,0
15603465,Dunn,665,Good,Germany,Female,45,Adult,5,New,155447.65,Good,2,Average,1,0,51871.95,Average,1
15685628,Calabresi,670,Good,Spain,Male,35,Adult,2,New,124268.64,Good,2,Average,0,1,84321.03,Good,0
15792729,Holland,474,Not Good,Germany,Female,34,Adult,9,old,176311.36,Good,1,Low,1,0,160213.27,Excelent,0
15767414,Calabresi,591,Good,France,Male,40,Adult,2,New,99886.42,Average Amount,2,Average,1,1,88695.19,Good,0
15568044,Butusov,508,Good,France,Female,31,Adult,7,old,0,Zero Amount,2,Average,1,1,6123.15,Low,0
15751333,Atkinson,695,Good,France,Female,36,Adult,2,New,0,Zero Amount,2,Average,0,1,167749.54,Excelent,0
15623062,Vasilyeva,660,Good,Germany,Male,24,Adult,5,New,85089.3,Average Amount,1,Low,1,1,71638,Good,0
15713621,Mollison,687,Good,Germany,Male,41,Adult,10,old,134318.21,Good,2,Average,1,1,198064.52,Excelent,0
15670668,Webb,658,Good,Germany,Male,29,Adult,5,New,75395.53,Average Amount,2,Average,0,1,54914.92,Average,0
15750638,Obiajulu,705,Good,Germany,Female,33,Adult,5,New,116765.7,Good,1,Low,0,0,190659.17,Excelent,1
15747878,Aiken,739,Good,Spain,Male,60,Senior,4,New,0,Zero Amount,1,Low,1,1,51637.67,Average,0
15726796,Brabyn,844,Excelent,France,Male,38,Adult,7,old,111501.66,Good,1,Low,1,1,119333.38,Good,0
15754952,Su,602,Good,Germany,Female,48,Adult,7,old,76595.08,Average Amount,2,Average,0,0,127095.14,Excelent,0
15652192,Traeger,759,Good,France,Female,33,Adult,9,old,160541.36,Good,2,Average,0,0,93541.14,Good,0
15681924,Ekwueme,747,Good,Germany,Male,38,Adult,2,New,129728.6,Good,1,Low,1,0,89289.54,Good,0
15763544,Thompson,673,Good,France,Male,47,Adult,1,New,0,Zero Amount,2,Average,0,0,108762.16,Good,0
15764431,Chinwenma,671,Good,Spain,Female,34,Adult,5,New,130929.02,Good,4,Excelent,1,1,28238.25,Low,1
15684010,Tuan,640,Good,Germany,Female,74,Senior,2,New,116800.25,Good,1,Low,1,1,34130.43,Average,0
15648881,Tsai,581,Good,Germany,Male,40,Adult,0,New,101016.53,Good,1,Low,0,1,7926.35,Low,1
15733303,Liu,630,Good,France,Male,67,Senior,5,New,0,Zero Amount,2,Average,1,1,27330.27,Low,0
15643294,Robinson,703,Good,France,Female,33,Adult,8,old,190566.65,Good,1,Low,1,1,79997.14,Good,0
15749905,Carr,698,Good,Spain,Female,47,Adult,6,old,0,Zero Amount,1,Low,1,0,50213.81,Average,1
15625175,Palerma,742,Good,Germany,Female,43,Adult,6,old,97067.69,Average Amount,1,Low,0,1,60920.03,Average,1
15643967,Chineze,652,Good,France,Female,37,Adult,4,New,92208.54,Average Amount,1,Low,0,1,197699.8,Excelent,1
15578251,Fang,644,Good,France,Male,37,Adult,2,New,186347.97,Good,2,Average,1,0,92809.73,Good,0
15772573,Simpson,735,Good,Spain,Male,55,Senior,2,New,103176.62,Good,1,Low,0,1,163516.16,Excelent,0
15733234,Moretti,777,Good,France,Female,58,Senior,4,New,0,Zero Amount,1,Low,1,1,62449.07,Average,1
15721582,Hale,644,Good,Germany,Female,40,Adult,4,New,77270.08,Average Amount,2,Average,1,1,115800.1,Good,1
15628219,Benson,665,Good,Germany,Female,37,Adult,3,New,111911.63,Good,1,Low,1,1,110359.68,Good,1
15571302,Estep,529,Good,Germany,Male,72,Senior,5,New,94216.05,Average Amount,1,Low,1,1,78695.68,Good,0
15637178,Mishina,803,Excelent,Spain,Female,45,Adult,7,old,0,Zero Amount,2,Average,1,1,128378.04,Excelent,0
15601184,Abramovich,604,Good,Spain,Female,26,Adult,3,New,0,Zero Amount,2,Average,1,0,155248.62,Excelent,0
15629511,Lavrentiev,738,Good,France,Male,49,Adult,6,old,106770.82,Good,1,Low,1,0,123499.27,Excelent,0
15570629,Alexeyeva,655,Good,Germany,Female,72,Senior,5,New,138089.97,Good,2,Average,1,1,99920.41,Good,0
15665766,T'ang,698,Good,Germany,Male,39,Adult,9,old,133191.19,Good,2,Average,0,1,53289.49,Average,0
15693732,Kilgour,775,Good,France,Female,66,Senior,9,old,0,Zero Amount,2,Average,1,1,67622.34,Average,0
15765982,Chin,735,Good,France,Male,41,Adult,7,old,74135.85,Average Amount,1,Low,1,1,11783.1,Low,1
15582016,Fiorentini,766,Good,Spain,Male,41,Adult,6,old,99208.46,Average Amount,2,Average,1,0,62402.38,Average,0
15798024,Lori,537,Good,Germany,Male,84,Senior,8,old,92242.34,Average Amount,1,Low,1,1,186235.98,Excelent,0
15588622,Marchesi,599,Good,Germany,Male,25,Adult,7,old,108380.72,Good,1,Low,1,1,79005.95,Good,0
15724863,Sheppard,420,Not Good,Spain,Female,55,Senior,4,New,91893.32,Average Amount,1,Low,1,0,144870.28,Excelent,1
15618213,Nnanna,674,Good,France,Female,32,Adult,7,old,85757.93,Average Amount,1,Low,1,1,95481,Good,0
15780411,Norris,570,Good,France,Female,46,Adult,3,New,0,Zero Amount,2,Average,0,0,820.46,veryLow,0
15725429,Vincent,623,Good,Germany,Male,33,Adult,8,old,96759.42,Average Amount,1,Low,1,1,174777.98,Excelent,0
15600626,Bradley,710,Good,France,Male,30,Adult,6,old,0,Zero Amount,2,Average,1,1,8991.17,Low,0
15668460,Bellucci,466,Not Good,France,Male,29,Adult,6,old,0,Zero Amount,2,Average,1,1,2797.27,veryLow,0
15576263,Clements,759,Good,France,Female,22,Adult,5,New,0,Zero Amount,1,Low,1,0,22303.17,Low,0
15720354,Knowles,581,Good,France,Male,71,Senior,4,New,0,Zero Amount,2,Average,1,1,197562.08,Excelent,0
15691624,Chidiebere,820,Excelent,France,Male,33,Adult,2,New,132150.26,Good,2,Average,1,0,23067.97,Low,0
15793196,Kelly,759,Good,France,Male,41,Adult,9,old,0,Zero Amount,2,Average,0,1,190294.12,Excelent,0
15633352,Okwukwe,628,Good,France,Female,31,Adult,6,old,175443.75,Good,1,Low,1,0,113167.17,Good,1
15750874,Onyemere,676,Good,France,Male,31,Adult,3,New,78990.15,Average Amount,1,Low,1,1,124777.14,Excelent,0
15588923,Murphy,591,Good,France,Female,33,Adult,4,New,113743.37,Good,1,Low,1,0,124625.08,Excelent,0
15715745,Elliott,690,Good,France,Female,26,Adult,5,New,157624.84,Good,1,Low,1,1,49599.27,Average,0
15611800,Loggia,624,Good,France,Female,62,Senior,7,old,125163.62,Good,2,Average,1,1,151411.5,Excelent,0
15576928,Walsh,573,Good,France,Female,23,Adult,2,New,0,Zero Amount,1,Low,1,0,122964.18,Excelent,0
15793693,Mahomed,694,Good,France,Male,60,Senior,9,old,0,Zero Amount,1,Low,1,1,57088.97,Average,0
15581252,Dolgorukova,632,Good,Spain,Female,29,Adult,7,old,80922.75,Average Amount,1,Low,1,0,7820.78,Low,0
15797760,Bogdanov,632,Good,France,Male,40,Adult,3,New,193354.86,Good,2,Average,1,0,149188.41,Excelent,0
15790564,She,832,Excelent,Germany,Female,40,Adult,9,old,107648.94,Good,2,Average,1,1,134638.97,Excelent,0
15593736,Cook,598,Good,Germany,Female,46,Adult,7,old,131769.04,Good,1,Low,0,0,184980.23,Excelent,1
15595937,Bruno,430,Not Good,Germany,Male,36,Adult,1,New,138992.48,Good,2,Average,0,0,122373.42,Excelent,0
15815628,Moysey,711,Good,France,Female,37,Adult,8,old,113899.92,Good,1,Low,0,0,80215.2,Good,0
15782802,Beneventi,582,Good,Germany,Male,26,Adult,6,old,114450.32,Good,1,Low,1,1,14081.64,Low,0
15627412,Ferri,605,Good,France,Male,39,Adult,3,New,0,Zero Amount,2,Average,1,0,199390.45,Excelent,0
15734609,Skinner,657,Good,France,Female,37,Adult,2,New,0,Zero Amount,2,Average,1,1,7667.48,Low,0
15710689,Angel,578,Good,Spain,Male,40,Adult,6,old,63609.92,Average Amount,1,Low,0,0,74965.61,Good,1
15565806,Toosey,532,Good,France,Male,38,Adult,9,old,0,Zero Amount,2,Average,0,0,30583.95,Average,0
15815530,Chin,612,Good,France,Female,42,Adult,10,old,75497.51,Average Amount,1,Low,0,0,149682.78,Excelent,0
15632272,Lung,792,Good,France,Female,42,Adult,2,New,0,Zero Amount,2,Average,1,0,92664.09,Good,0
15684103,Mellor,674,Good,France,Female,26,Adult,10,old,0,Zero Amount,2,Average,1,1,138423.1,Excelent,0
15654519,Hassall,680,Good,France,Male,31,Adult,1,New,0,Zero Amount,2,Average,1,1,3148.2,veryLow,0
15767722,Richardson,593,Good,France,Female,39,Adult,0,New,117704.73,Good,1,Low,1,0,197933.5,Excelent,0
15654346,Poninski,679,Good,Germany,Male,35,Adult,1,New,130463.55,Good,2,Average,1,1,37341.17,Average,0
15660147,Dore,493,Not Good,Spain,Male,32,Adult,8,old,46161.18,Average Amount,1,Low,1,1,79577.4,Good,0
15814998,Bonham,688,Good,Spain,Male,42,Adult,5,New,0,Zero Amount,2,Average,0,0,197602.29,Excelent,0
15802207,Ibezimako,769,Good,Germany,Male,43,Adult,4,New,110182.54,Good,2,Average,1,1,87537.32,Good,0
15658668,Hunter,581,Good,Spain,Male,49,Adult,10,old,0,Zero Amount,2,Average,0,0,41623.59,Average,0
15715079,Bold,465,Not Good,France,Male,41,Adult,9,old,117221.15,Good,1,Low,1,0,168280.95,Excelent,0
15570360,Wan,641,Good,France,Female,35,Adult,4,New,0,Zero Amount,2,Average,0,0,125986.18,Excelent,0
15674678,Bradley,731,Good,Germany,Female,43,Adult,9,old,79120.27,Average Amount,1,Low,0,0,548.52,veryLow,1
15780925,Tretyakova,625,Good,France,Male,37,Adult,1,New,177069.24,Good,2,Average,1,1,96088.54,Good,0
15688193,Graham,468,Not Good,France,Male,36,Adult,3,New,61636.97,Average Amount,1,Low,0,0,107787.42,Good,0
15778219,Izmailov,790,Good,France,Male,26,Adult,5,New,0,Zero Amount,1,Low,1,0,20510.79,Low,0
15696514,Calabrese,587,Good,Germany,Female,37,Adult,6,old,104414.03,Good,1,Low,1,0,192026.02,Excelent,0
15712303,Valentin,692,Good,France,Male,66,Senior,4,New,159732.02,Good,1,Low,1,1,118188.15,Good,0
15719090,Osonduagwuike,676,Good,Germany,Female,34,Adult,4,New,89437.03,Average Amount,1,Low,1,1,189540.95,Excelent,0
15735632,Williamson,571,Good,France,Male,41,Adult,8,old,0,Zero Amount,1,Low,1,1,63736.17,Average,0
15619436,Pan,700,Good,France,Female,32,Adult,3,New,0,Zero Amount,1,Low,0,0,95740.37,Good,0
15722404,Carpenter,445,Not Good,France,Female,30,Adult,3,New,0,Zero Amount,2,Average,1,1,127939.19,Excelent,0
15662063,McIver,746,Good,France,Male,36,Adult,7,old,142400.77,Good,1,Low,1,1,193438.69,Excelent,0
15745605,Trevisan,722,Good,France,Female,47,Adult,2,New,88011.4,Average Amount,1,Low,1,1,90655.94,Good,1
15636658,Rozhkova,596,Good,France,Male,36,Adult,2,New,0,Zero Amount,2,Average,1,1,12067.39,Low,0
15784130,He,850,Excelent,Germany,Female,30,Adult,8,old,154870.28,Good,1,Low,1,1,54191.38,Average,0
15606755,Moretti,597,Good,Spain,Female,46,Adult,4,New,0,Zero Amount,2,Average,1,0,58667.16,Average,1
15801699,Fishbourne,436,Not Good,Spain,Male,43,Adult,5,New,0,Zero Amount,2,Average,1,1,35687.43,Average,0
15784097,Gibson,660,Good,Germany,Male,28,Adult,1,New,118402.25,Good,2,Average,1,0,14288.93,Low,0
15764654,Zikoranachidimma,649,Good,France,Male,37,Adult,9,old,87374.88,Average Amount,2,Average,1,1,247.36,veryLow,0
15612092,Palmer,646,Good,Germany,Male,32,Adult,8,old,105397.8,Good,1,Low,1,0,78111.84,Good,1
15610903,Chukwueloka,560,Good,Spain,Female,31,Adult,5,New,125341.69,Good,1,Low,1,0,79547.39,Good,0
15705777,Real,710,Good,Germany,Male,49,Adult,10,old,129164.88,Good,1,Low,1,1,193266.72,Excelent,0
15661936,Chikelu,513,Good,France,Male,40,Adult,3,New,141004.46,Good,1,Low,1,0,105028.46,Good,0
15700864,Fiorentini,607,Good,France,Female,21,Adult,0,New,0,Zero Amount,2,Average,1,0,116106.52,Good,0
15722965,Yefimova,757,Good,France,Male,57,Senior,3,New,89079.41,Average Amount,1,Low,1,1,53179.21,Average,1
15737521,Ball,619,Good,Germany,Male,40,Adult,9,old,103604.31,Good,2,Average,0,0,140947.05,Excelent,0
15814465,Ch'in,612,Good,France,Male,24,Adult,1,New,182705.05,Good,1,Low,1,1,171837.06,Excelent,0
15580988,Odell,842,Excelent,France,Male,29,Adult,8,old,0,Zero Amount,2,Average,1,1,123437.05,Excelent,0
15789974,Enemuo,713,Good,France,Male,33,Adult,6,old,94598.48,Average Amount,1,Low,0,0,197519.66,Excelent,1
15713370,Hunter,657,Good,Spain,Male,36,Adult,8,old,188241.05,Good,2,Average,0,0,183058.51,Excelent,1
15748673,Nepean,770,Good,France,Female,37,Adult,9,old,0,Zero Amount,2,Average,0,0,22710.72,Low,0
15754919,Nwebube,773,Good,France,Female,40,Adult,10,old,0,Zero Amount,2,Average,0,1,69303.15,Average,0
15641662,Enticknap,470,Not Good,Germany,Male,39,Adult,5,New,117469.91,Good,2,Average,0,0,63705.9,Average,0
15813422,Lu,781,Good,Spain,Male,35,Adult,4,New,80790.74,Average Amount,1,Low,1,0,116429.51,Good,0
15713596,Ugochukwu,428,Not Good,France,Female,62,Senior,1,New,107735.93,Good,1,Low,0,1,58381.77,Average,0
15791216,Mann,600,Good,Germany,Male,43,Adult,8,old,133379.41,Good,1,Low,1,0,177378.66,Excelent,1
15689031,Murphy,697,Good,Spain,Female,37,Adult,7,old,168066.87,Good,1,Low,1,0,35450.53,Average,0
15763704,Docherty,692,Good,Germany,Female,43,Adult,2,New,69014.49,Average Amount,2,Average,0,0,164621.43,Excelent,0
15631339,Adams,791,Good,France,Male,28,Adult,4,New,0,Zero Amount,1,Low,1,0,174435.48,Excelent,0
15771509,Hirst,538,Good,Germany,Female,42,Adult,1,New,98548.62,Average Amount,2,Average,0,1,94047.75,Good,0
15769586,Horan,820,Excelent,France,Female,49,Adult,1,New,0,Zero Amount,2,Average,1,1,119087.25,Good,0
15656096,Cumbrae-Stewart,679,Good,Spain,Female,26,Adult,3,New,76554.06,Average Amount,1,Low,1,1,184800.27,Excelent,0
15585280,Kinney,649,Good,France,Female,36,Adult,2,New,0,Zero Amount,2,Average,0,1,75035.48,Good,0
15743582,T'ang,632,Good,France,Female,27,Adult,3,New,107375.82,Good,1,Low,1,1,62703.38,Average,0
15761692,Muir,594,Good,France,Male,40,Adult,9,old,122417.17,Good,2,Average,0,1,190882.69,Excelent,0
15627840,Toscano,682,Good,France,Female,42,Adult,0,New,0,Zero Amount,1,Low,0,1,91981.85,Good,1
15778861,Wallace,720,Good,Spain,Male,33,Adult,6,old,97188.62,Average Amount,1,Low,0,0,91881.29,Good,0
15770554,Fraser,769,Good,France,Male,31,Adult,4,New,61297.05,Average Amount,2,Average,1,1,7118.02,Low,0
15806956,Iqbal,746,Good,Spain,Male,30,Adult,1,New,112666.67,Good,1,Low,0,0,11710.4,Low,1
15701908,Nina,623,Good,Spain,Female,40,Adult,7,old,0,Zero Amount,1,Low,1,1,25904.12,Low,0
15736990,Chuang,537,Good,France,Male,28,Adult,3,New,157842.07,Good,1,Low,1,0,86911.49,Good,0
15743714,Ch'ien,468,Not Good,France,Male,46,Adult,7,old,91443.75,Average Amount,1,Low,1,0,10958.18,Low,0
15807993,Bruno,588,Good,Germany,Female,30,Adult,0,New,110148.49,Good,1,Low,1,0,5790.9,Low,1
15644686,Kennedy,729,Good,Spain,Female,34,Adult,9,old,53299.96,Average Amount,2,Average,1,1,42855.97,Average,0
15677377,Lawrence,543,Good,Spain,Male,37,Adult,3,New,0,Zero Amount,2,Average,1,1,78915.68,Good,0
15626412,Mort,499,Not Good,Spain,Male,39,Adult,6,old,0,Zero Amount,2,Average,1,1,81409,Good,0
15643679,Goliwe,784,Good,Germany,Male,28,Adult,2,New,70233.74,Average Amount,2,Average,1,1,179252.73,Excelent,0
15728456,Martinez,604,Good,France,Male,33,Adult,3,New,0,Zero Amount,1,Low,1,0,42171.13,Average,1
15630661,Vasilyev,614,Good,Spain,Female,25,Adult,10,old,75212.28,Average Amount,1,Low,1,0,58965.04,Average,0
15734044,Black,671,Good,France,Female,31,Adult,7,old,41299.03,Average Amount,1,Low,0,1,102681.32,Good,0
15705001,Napolitani,587,Good,Spain,Female,35,Adult,3,New,83286.56,Average Amount,1,Low,1,0,125553.52,Excelent,0
15809817,Ch'en,593,Good,Spain,Male,43,Adult,10,old,0,Zero Amount,2,Average,0,0,53478.02,Average,0
15809137,Sagese,453,Not Good,France,Male,29,Adult,6,old,0,Zero Amount,1,Low,0,0,198376.02,Excelent,1
15751593,Fraser,570,Good,Germany,Male,35,Adult,6,old,85668.59,Average Amount,1,Low,1,0,105525.36,Good,0
15626491,Hughes,655,Good,France,Female,45,Adult,7,old,57327.04,Average Amount,1,Low,0,1,47349,Average,0
15765461,Giles,632,Good,Spain,Male,47,Adult,3,New,0,Zero Amount,2,Average,1,0,178822.32,Excelent,0
15568120,Lacross,681,Good,France,Female,37,Adult,7,old,69609.85,Average Amount,1,Low,1,1,72127.83,Good,0
15787161,Pisani,591,Good,Germany,Male,46,Adult,4,New,129269.27,Good,1,Low,1,0,163504.33,Excelent,0
15812324,King,779,Good,France,Male,27,Adult,1,New,0,Zero Amount,2,Average,1,1,190623.02,Excelent,0
15588944,Maughan,456,Not Good,France,Female,63,Senior,1,New,165350.61,Good,2,Average,0,0,140758.07,Excelent,1
15694253,Palerma,686,Good,France,Female,41,Adult,7,old,152105.57,Good,2,Average,0,1,132374.41,Excelent,0
15759566,Tochukwu,617,Good,France,Male,74,Senior,10,old,0,Zero Amount,2,Average,1,1,53949.98,Average,0
15675675,Slate,850,Excelent,France,Female,32,Adult,5,New,106290.64,Good,1,Low,1,0,121982.73,Excelent,0
15802060,Ch'ang,646,Good,Germany,Female,30,Adult,10,old,100548.67,Good,2,Average,0,0,136983.77,Excelent,0
15660505,Romani,735,Good,Germany,Male,46,Adult,2,New,106344.95,Good,1,Low,1,0,114371.33,Good,1
15782630,Genovese,543,Good,France,Male,35,Adult,5,New,137482.19,Good,1,Low,0,0,62389.35,Average,0
15700710,Chiebuka,490,Not Good,France,Female,37,Adult,3,New,116465.53,Good,1,Low,0,1,24435.77,Low,0
15742834,Liao,640,Good,France,Male,45,Adult,1,New,0,Zero Amount,1,Low,1,1,10908.33,Low,0
15806511,Berry,445,Not Good,Spain,Male,45,Adult,10,old,0,Zero Amount,2,Average,0,1,90977.48,Good,0
15608166,Fallaci,761,Good,France,Male,36,Adult,9,old,127637.92,Good,1,Low,1,1,81062.93,Good,0
15614230,T'an,426,Not Good,France,Female,34,Adult,3,New,0,Zero Amount,2,Average,1,1,61230.83,Average,0
15729958,Wilkinson,777,Good,France,Male,37,Adult,1,New,0,Zero Amount,1,Low,1,1,126837.72,Excelent,0
15800814,Palerma,534,Good,France,Male,35,Adult,2,New,81951.74,Average Amount,2,Average,1,0,115668.53,Good,0
15674727,Lazarev,777,Good,France,Female,42,Adult,5,New,147531.82,Good,1,Low,1,1,38819.45,Average,0
15657779,Boylan,806,Excelent,Spain,Male,18,Teenager,3,New,0,Zero Amount,2,Average,1,1,86994.54,Good,0
15801395,Warren,790,Good,France,Female,33,Adult,10,old,135120.72,Good,1,Low,0,0,195204.99,Excelent,0
15757911,Trevisani,643,Good,Spain,Female,32,Adult,2,New,0,Zero Amount,1,Low,0,0,131301.74,Excelent,0
15665340,Trevisano,584,Good,Spain,Female,37,Adult,8,old,0,Zero Amount,2,Average,0,1,100835.19,Good,0
15787151,Liao,638,Good,France,Female,34,Adult,7,old,0,Zero Amount,2,Average,1,1,198969.78,Excelent,0
15757821,Burgess,771,Good,Spain,Male,18,Teenager,1,New,0,Zero Amount,2,Average,0,0,41542.95,Average,0
15600688,Liston,600,Good,France,Female,39,Adult,5,New,0,Zero Amount,2,Average,0,0,118272.07,Good,0
15594878,Thompson,661,Good,Spain,Female,41,Adult,5,New,28082.95,Average Amount,1,Low,1,0,69586.27,Average,1
15569248,Milanesi,554,Good,France,Female,43,Adult,10,old,0,Zero Amount,2,Average,1,0,149629.13,Excelent,1
15812706,Mazure,627,Good,Spain,Male,49,Adult,4,New,111087.5,Good,1,Low,0,1,146680.25,Excelent,0
15645045,Rudduck,659,Good,France,Female,38,Adult,9,old,0,Zero Amount,2,Average,1,1,132809.18,Excelent,0
15766746,Darwin,835,Excelent,France,Male,35,Adult,6,old,127120.07,Good,1,Low,1,0,28707.69,Low,0
15700383,Uvarova,763,Good,France,Female,35,Adult,7,old,115651.6,Good,2,Average,1,1,104706.29,Good,0
15632551,Buccho,625,Good,Germany,Male,31,Adult,4,New,77743.01,Average Amount,2,Average,1,0,75335.68,Good,0
15795129,Gallo,799,Good,France,Female,30,Adult,9,old,0,Zero Amount,2,Average,1,0,136827.96,Excelent,0
15650545,Tomlinson,849,Excelent,France,Male,69,Senior,7,old,71996.09,Average Amount,1,Low,1,1,139065.94,Excelent,0
15612769,Carr,692,Good,France,Male,28,Adult,5,New,61581.97,Average Amount,1,Low,1,1,70179.91,Good,0
15710853,Ts'ui,623,Good,France,Female,24,Adult,5,New,0,Zero Amount,2,Average,1,0,116160.04,Good,0
15623712,Coates,453,Not Good,Spain,Female,42,Adult,5,New,0,Zero Amount,3,Good,1,0,83008.49,Good,1
15653251,Hickey,408,Not Good,France,Female,84,Senior,8,old,87873.39,Average Amount,1,Low,0,0,188484.52,Excelent,1
15755077,Norton,778,Good,Germany,Female,37,Adult,0,New,105617.73,Good,2,Average,1,1,133699.82,Excelent,1
15808557,Mancini,695,Good,France,Female,42,Adult,5,New,0,Zero Amount,1,Low,0,1,72172.13,Good,1
15614687,Tien,677,Good,Germany,Female,44,Adult,4,New,148770.61,Good,2,Average,1,1,191057.76,Excelent,0
15626882,Stobie,662,Good,Spain,Male,37,Adult,5,New,94901.09,Average Amount,1,Low,1,1,48233.75,Average,0
15748034,Drakeford,534,Good,France,Male,29,Adult,7,old,174851.9,Good,1,Low,1,1,79178.31,Good,0
15632324,Pisani,602,Good,France,Male,59,Senior,7,old,0,Zero Amount,2,Average,1,1,162347.05,Excelent,0
15761023,Murphy,554,Good,Germany,Female,43,Adult,2,New,120847.11,Good,1,Low,1,0,7611.61,Low,1
15761453,Kovalev,667,Good,France,Male,42,Adult,6,old,0,Zero Amount,1,Low,1,0,88890.05,Good,0
15646726,Crawford,672,Good,France,Male,43,Adult,5,New,0,Zero Amount,1,Low,0,0,63833.09,Average,0
15637169,Maclean,838,Excelent,Spain,Female,67,Senior,4,New,103267.8,Good,1,Low,1,1,78310.04,Good,0
15636024,Blackburn,692,Good,Spain,Female,34,Adult,4,New,109699.08,Good,1,Low,1,1,37898.91,Average,0
15801218,Bermudez,675,Good,France,Male,49,Adult,8,old,135133.39,Good,1,Low,0,1,179521.24,Excelent,1
15642655,Savage,731,Good,Spain,Male,33,Adult,1,New,0,Zero Amount,1,Low,1,0,130726.96,Excelent,0
15690130,Wyatt,468,Not Good,France,Female,32,Adult,8,old,137649.47,Good,1,Low,0,0,198714.29,Excelent,0
15653753,Chiemenam,542,Good,Spain,Male,43,Adult,6,old,113567.94,Good,1,Low,1,0,89543.25,Good,0
15641359,Shao,662,Good,Spain,Female,35,Adult,6,old,0,Zero Amount,2,Average,0,0,2423.9,veryLow,1
